SecurityID,Date,Price,Volume,TotalReturn,splitAdj,SharesOutstanding,Adj,cap,Y,cap_rank
103125,2012-12-31,36.25,15656007,0.0077840001322329,4,4485162,5.69317102432251,162587122.5,2012,15
102968,2020-12-31,84.4499969482422,8350679,-0.0103129995986819,2,1925050,4.81729888916016,162570466.625214,2020,46
106203,2015-12-31,34.4500007629395,14736154,-0.0154330004006624,8,4719000,11.2112503051758,162569553.600311,2015,24
108948,2023-12-29,28.7900009155273,30363079,0,6,5646410,15.1218500137329,162560149.069443,2023,49
107430,2016-12-30,58.8699989318848,10772599,-0.00287900003604591,2,2757138,4.14629316329956,162312711.115059,2016,28
108948,1998-12-31,125,2798300,-0.00891999993473291,2,1297794,2.07497096061707,162224250,1998,10
103879,2017-12-29,107.51000213623,4538283,-0.00241199997253716,3,1507282,3.86628198623657,162047891.039902,2017,34
108505,2018-12-31,45.1500015258789,14932651,0.00736299995332956,13.5,3588920,15.1782197952271,162039743.476257,2018,31
111394,2021-12-31,251.929992675781,1516780,0.00957799982279539,4,642876,6.60337686538696,161959745.971436,2021,59
107430,2014-12-31,56.7900009155274,7482858,-0.0149180004373193,2,2850873,3.88636898994446,161901080.280052,2014,24
109775,2000-12-29,47.75,4713700,0.0132630001753569,2,3384971,2.27010798454285,161632365.25,2000,12
106967,2020-12-31,168.839996337891,1643767,0.0109569998458028,2,956582,4.05486488342285,161509301.376892,2020,47
109143,2022-12-30,326.179992675781,1238055,-0.0108260000124574,2,494380,3.17378091812134,161256864.779053,2022,42
105169,2009-12-31,15.1300001144409,44513355,-0.0143320001661778,6,10647500,8.57156753540039,161096676.21851,2009,10
109348,2023-12-29,144.630004882813,4839267,-0.00843300018459559,16,1113000,24.744649887085,160973195.43457,2023,50
102108,2015-12-31,197800,303,-0.011400000192225,1,811,1,160415800,2015,25
102968,2006-12-29,73.5299987792969,5410000,-0.0100969998165965,2,2179983,2.85352492332459,160294147.328888,2006,14
107318,2020-12-31,214.580001831055,2610914,0.0142750004306436,2,745111,3.43168306350708,159885919.744339,2020,48
103879,2014-12-31,94.1900024414062,4797010,-0.00538499979302287,3,1695711,3.70593690872192,159719023.229919,2014,25
101062,2019-12-31,329.809997558594,1592512,0.0044769998639822,8,484079,8.29169940948486,159654093.808167,2019,35
101508,2025-08-15,296.470001220703,2168335,0.021289000287652,4,538362,5.78198385238648,159608182.79718,2025,70
106566,2002-12-31,53.7099990844727,6322500,-0.00130200001876801,4,2970581,4.39544105529785,159549902.790352,2002,7
108505,1999-12-31,112.0625,2678700,0.0061730002053082,3.375,1423672,3.375,159540243.5,1999,14
106276,2003-12-31,92.6800003051758,4726900,0.000539999979082495,4,1720423,4.22989177703857,159448804.165031,2003,10
108965,2007-12-31,75.5800018310547,5974886,-0.00500300014391542,3,2106320,7.11811304092407,159195669.456787,2007,13
103125,2011-12-30,69.9700012207031,3931307,-0.00270799989812076,2,2271232,2.76916909217834,158918105.8125,2011,13
106276,2014-12-31,160.440002441406,4011789,0.00243699993006885,4,989660,5.05078601837158,158781052.816162,2014,26
102235,2024-12-31,1025.10998535156,619395,-0.0022579999640584,1,154879,1.63836002349854,158768009.421265,2024,63
111668,2023-12-29,37.7000007629395,16222673,0.00560100004076958,2,4204100,7.85529184341431,158494573.207474,2023,51
103879,2022-12-30,86.879997253418,23230967,-0.00344099989160895,3,1823590,3.97592806816101,158433494.19136,2022,43
129751,2023-12-29,130.919998168945,2049211,-0.0165999997407198,1,1209530,2.45983099937439,158351665.385284,2023,52
105759,1999-12-31,68.75,3097800,0.00917399954050779,4.5,2302363,4.56288623809815,158287456.25,1999,15
108161,2019-12-31,101.309997558594,3213979,0.00505900010466576,16,1561030,21.4359703063965,158147945.488892,2019,36
108505,2010-12-31,31.2999992370606,11716389,0.00031999999191612,13.5,5052420,13.7081699371338,158140742.145309,2010,14
103049,2013-12-31,52.1100006103516,10712860,0.0036599999293685,0.599996984004974,3033001,0.847738921642304,158049683.961197,2013,20
126938,2017-12-29,151.360000610352,2258823,-0.00270100007764995,10,1043603,10.5228595733643,157959750.716965,2017,35
106276,2016-12-30,165.990005493164,2952825,-0.00366099993698299,4,950855,5.41420412063599,157832426.673203,2016,29
103676,2020-12-31,222.139999389648,1835566,0.00661600008606911,8,710377,11.1880798339844,157803146.34642,2020,49
108505,2012-12-31,33.3199996948242,25320119,0.00908499956130981,13.5,4734297,14.0004901885986,157746774.595207,2012,16
108505,2016-12-30,38.4500007629395,10820188,-0.00620299996808171,13.5,4102353,14.7030601501465,157735475.979847,2016,30
102265,2023-12-29,260.660003662109,3686554,0.0011909999884665,2,604977,3.26178598403931,157693307.035492,2023,53
107398,2020-12-31,117.139999389648,2544159,0.01297099981457,4,1346020,5.68906497955322,157672781.978455,2020,50
111953,2022-12-30,41.2900009155273,10021490,-0.000967999978456646,4,3810490,8.21179103851318,157335135.588608,2022,44
107430,1999-12-31,67.1875,2476400,-0.00921699963510036,2,2337422,2.14682602882385,157045540.625,1999,16
135403,2022-12-30,101.209999084473,2858848,0.000197999994270504,1,1550200,2.02535700798035,156895740.58075,2022,45
101062,2022-12-30,336.529998779297,1740879,-0.00310999993234873,8,464900,8.29169940948486,156452796.432495,2022,46
107525,1997-12-31,129.25,5768398,-0.0076779997907579,2,1206691,2,155964811.75,1997,4
108893,2018-12-31,110.480003356934,5019173,0.00108700001146644,2,1411570,3.32362508773804,155950258.338547,2018,32
106203,2007-12-31,26.6599998474121,23687740,-0.0037370000500232,8,5847000,8.64533042907715,155881019.107819,2007,14
108965,2005-12-30,74.7200012207031,4686300,-0.00505999987944961,3,2082369,4.95812511444092,155594614.221954,2005,11
104560,2025-08-15,75.4100036621094,23398404,0.0438820011913776,8,2059290,20.9452705383301,155291066.441345,2025,71
108948,2007-12-31,22.7299995422363,30898150,-0.00742400018498302,6,6829805,7.55525398254395,155241464.523563,2007,15
129751,2021-12-31,129.389999389648,1553602,0.00692600011825562,1,1198880,2.26926302909851,155123082.468262,2021,60
103198,2018-12-31,34.0499992370606,21613243,-0.00320199993439019,3,4549500,7.62459516525269,154910471.529007,2018,33
110972,2023-12-29,170.460006713867,2920688,-0.00733700022101402,8,908204,12.6195402145386,154812459.937561,2023,54
107321,2024-12-31,498.029998779297,705671,1.99999994947575e-05,8,310300,13.5732498168945,154538708.621216,2024,64
102968,2009-12-31,76.9899978637695,4247000,-0.008500000461936,2,2006268,3.14185905456543,154462569.034149,2009,11
160586,2017-12-29,96.7099990844727,3214243,-0.0110440002754331,1,1596430,1.19556999206543,154390743.838425,2017,36
103049,2015-12-31,51.75,11278831,-0.0105159999802709,0.599996984004974,2978990,0.850912511348724,154162732.5,2015,26
101508,2023-12-29,288.019989013672,1766799,-0.00152499997057021,4,535178,5.51800012588501,154141961.680359,2023,55
111459,2024-12-31,115.720001220703,2445270,0.00433999998494983,8,1331020,24.7668304443359,154025636.02478,2024,65
112865,2025-08-15,247.009994506836,4223700,0.00345299998298287,1,622853,1.43347799777985,153850916.108566,2025,72
102108,2007-12-31,141600,620,0.00354399997740984,1,1086,1,153777600,2007,16
102108,2013-12-31,177900,207,0.00469199987128377,1,864,1,153705600,2013,21
100972,2019-12-31,86.8600006103516,3261089,0.000691000022925437,2,1767400,7.72742080688477,153516365.078735,2019,37
108505,2015-12-31,36.5299987792969,10332409,-0.0105630001053214,13.5,4201220,14.4780397415161,153470561.471558,2015,27
106566,2003-12-31,51.6599998474121,5580900,0.005644999910146,4,2968143,4.47324085235596,153334266.927097,2003,11
107430,2017-12-29,56.2700004577637,8435825,-0.00583000015467405,2,2724437,4.27392292022705,153304071.237148,2017,37
107704,2023-12-29,93.25,4772283,-0.00416499981656671,6.59999990463257,1641310,13.3171901702881,153052157.5,2023,56
102349,2022-12-30,71.9499969482422,7029295,-0.00208000000566244,4,2126160,10.4678897857666,152977205.511475,2022,47
102296,2025-08-15,103.169998168945,5342558,-0.00941000040620565,4,1481750,4,152872144.786835,2025,73
103125,2010-12-31,65.7699966430664,5386675,0.00412200018763542,2,2322034,2.69197702407837,152720168.385086,2010,15
111469,2016-12-30,160.039993286133,2855626,-0.00620999978855252,8,951816,8.9561243057251,152328626.249634,2016,31
109965,2021-12-31,84.0999984741211,3223234,-0.00449799979105592,6.75,1808710,8.98956489562988,152112508.240128,2021,61
107398,2019-12-31,113.449996948242,2806469,0.00460499990731478,4,1340380,5.55899906158447,152066106.909485,2019,38
103042,2016-12-30,30.2199993133545,20189479,-0.00787900015711784,18,5019759,21.0293998718262,151697113.533205,2016,32
105169,2017-12-29,17.4500007629395,76145520,0.00518399989232421,6,8672085,11.1070404052734,151327889.866276,2017,38
109722,2021-12-31,106.139999389648,878312,0.00616199988871813,4,1424670,10.4929103851318,151214472.93045,2021,62
103198,2022-12-30,34.9700012207031,15386101,-0.0022819999139756,3,4323400,8.2685022354126,151189303.277588,2022,48
109965,2022-12-30,83.2600021362305,5058399,0.00725900009274483,6.75,1815850,9.0895414352417,151187674.879074,2022,49
104560,2020-12-31,77.1500015258789,4119379,0.0163349993526936,8,1959070,18.7043590545654,151142253.489304,2020,51
121812,2014-12-31,530.659973144531,1235999,-0.00863100029528141,1,284816,1.99711298942566,151140450.911133,2014,27
103125,2000-12-29,60.9379997253418,2485200,-0.0020469999872148,2,2479790,2.1052520275116,151113442.338905,2000,13
103676,2025-08-15,210.929992675781,3210474,0.00337700010277331,8,716052,12.8777599334717,151036843.115479,2025,74
101397,2002-12-31,57.8499984741211,5453300,0.00766400014981628,4.21875,2608595,4.29410600662231,150907216.7696,2002,8
104533,1997-12-31,61.1875,3473300,-0.018053999170661,2,2465911,2.1348340511322,150882929.3125,1997,5
110972,2020-12-31,164.130004882813,2906171,0.0087890001013875,8,917942,11.6326704025269,150661824.942139,2020,52
121812,2009-12-31,619.97998046875,1220064,-0.00441600009799004,1,242999,1,150654515.273926,2009,12
101062,2025-08-15,354.850006103516,3718652,0.0179869998246431,8,424200,8.29169940948486,150527372.589111,2025,75
102796,2023-12-29,295.670013427734,2300643,-0.00407599983736873,4,509085,8.16502189636231,150521168.785858,2023,57
106203,2005-12-30,24.9599990844727,31684800,-0.00438799988478422,8,6029000,8.30680465698242,150483834.480286,2005,12
108948,2024-12-31,26.5300006866455,27085473,0.00416400004178286,6,5666990,16.042839050293,150345248.591213,2024,66
111434,2022-12-30,173.839996337891,1670881,-0.0108679998666048,1,864821,1.78640401363373,150340479.472931,2022,50
102968,2008-12-31,73.9700012207031,9964481,0.00803999975323677,2,2031791,3.02515506744385,150291582.750214,2008,8
135419,2015-12-31,77.5500030517578,6538335,-0.0102110002189875,4,1935671,4.22536993026733,150111291.957199,2015,28
108893,2016-12-30,104.629997253418,3483819,-0.00342900003306568,2,1434183,3.12937498092651,150058563.350899,2016,33
110972,2022-12-30,165.220001220703,3249053,0.00121200003195554,8,907572,12.2377099990845,149949046.947876,2022,51
111394,2023-12-29,245.619995117188,1228687,-0.00162600004114211,4,609598,6.9192008972168,149729457.783447,2023,58
106276,2023-12-29,163.550003051758,2526169,-0.00122099998407066,4,913119,7.86496114730835,149340615.236618,2023,59
105785,2020-12-31,212.699996948242,1406395,0.00829599983990192,2,701686,3.57722401618958,149248610.058624,2020,53
106276,2000-12-29,85,6942600,-0.00293299998156726,4,1754380,4.14788913726807,149122300,2000,14
106276,2007-12-31,108.099998474121,5732266,-0.0180760007351637,4,1377955,4.4218921661377,148956933.397408,2007,17
107318,2019-12-31,197.610000610352,2278794,0.00355500006116927,2,753093,3.34743690490723,148818708.189651,2019,39
212833,2025-08-15,732.809997558594,3005971,0.0491200014948845,1,203071,1,148812459.014221,2025,76
215461,2025-08-15,438.679992675781,3404039,0.0123229995369911,1,338250,1,148383507.522583,2025,77
111459,2022-12-30,100.919998168945,2984144,0.00588099984452128,8,1470060,23.580680847168,148358452.50824,2022,52
110752,2025-08-15,132.619995117188,4796194,-0.00248200003989041,32,1115620,44.50830078125,147953518.952637,2025,78
135403,2021-12-31,95,3219472,0.00785099994391203,1,1556830,1.92036700248718,147898850,2021,63
106203,2004-12-31,23.3899993896484,32141390,0.00602099997922778,8,6323000,8.19857978820801,147894966.140747,2004,11
101397,2007-12-31,58.2999992370606,11575400,0.00621300004422665,4.21875,2536238,4.45924377441406,147862673.465004,2007,18
107430,2015-12-31,52.8199996948242,8292947,-0.0080749997869134,2,2793543,4.01665019989014,147554940.407478,2015,29
121812,2010-12-31,593.969970703125,1540759,-0.00816600024700165,1,248407,1,147546298.512451,2010,16
104560,2024-12-31,71.6900024414063,6216657,-0.000974999973550439,8,2056400,20.6110897064209,147423321.020508,2024,67
108969,2022-12-30,118,4220531,0.0138330003246665,2,1246070,6.08055782318115,147036260,2022,53
105785,2024-12-31,225.889999389648,1936889,-0.00313300010748208,2,650247,3.875727891922,146884294.433121,2024,68
105243,2025-08-15,118.370002746582,8859872,-0.00546099990606308,32,1240810,45.4505996704102,146874683.107986,2025,79
108948,2009-12-31,18.1900005340576,25674901,-0.0167570002377033,6,8069536,8.49798965454102,146784864.149597,2009,13
103049,2007-12-31,29.4400005340576,65421740,0.00512100011110306,5.99996995925903,4981134,7.9985089302063,146644587.620213,2007,19
102936,2007-12-31,43.6500015258789,16361230,0.00901500042527914,3,3359044,4.40973901748657,146622275.725494,2007,20
103042,1998-12-31,92.8125,7255398,0.00134900002740324,4.5,1579044,4.5,146555021.25,1998,11
106276,2006-12-29,97.1500015258789,4455900,0.00185600004624575,4,1506352,4.3604040145874,146342099.098511,2006,15
107430,2013-12-31,50.0499992370606,8475222,0.00220300001092255,2,2921929,3.77066493034363,146242544.220745,2013,22
106566,2000-12-29,105.063003540039,2481000,0.00298799993470311,2,1390332,2.13947701454163,146072455.83783,2000,15
135403,2023-12-29,94.0800018310547,3230377,0,1,1552410,2.13997292518616,146050735.642548,2023,60
110578,2025-08-15,381.910003662109,1070794,0.00895600020885468,8,382307,10.1672496795654,146006867.77005,2025,80
105243,2015-12-31,101.190002441406,6245108,-0.00949500035494566,32,1441180,32.3812103271484,145833007.718506,2015,30
108893,2015-12-31,99.9199981689453,3041542,-0.0121600003913045,2,1456851,3.03988289833069,145568549.252426,2015,31
111434,2020-12-31,168.399993896484,2349423,0.0130540002137423,1,864399,1.69386696815491,145564786.324127,2020,54
111953,2011-12-30,27.5599994659424,15071599,-0.00720500014722347,4,5273526,6.0024847984314,145338373.743633,2011,14
104049,2000-12-29,66.5,8955600,-0.0300890002399683,8,2180377,8,144995070.5,2000,16
107050,1998-12-31,109.9375,3443900,0.0120829995721579,2,1318615,2.02192711830139,144965236.5625,1998,12
109245,2025-08-15,247.149993896484,3425723,-0.0151420002803206,12,586209,22.1636390686035,144881550.772064,2025,81
121764,2021-12-31,115.980003356934,3186404,-0.00454899994656444,0.487075388431549,1249050,0.487075388431549,144864823.192978,2021,64
154666,2023-12-29,706.489990234375,925672,0.0057370001450181,1,205000,1,144830447.998047,2023,61
135419,2016-12-30,78.0199966430664,7127305,-0.00395799987018108,4,1854961,4.25734901428223,144724050.993019,2016,34
102349,2000-12-29,73.9380035400391,3784900,0.00939300004392862,4,1955360,4.42209196090698,144575414.602051,2000,17
105785,2022-12-30,214.300003051758,1599974,-0.0020949998870492,2,672322,3.7131609916687,144078606.651764,2022,54
108321,2019-12-31,235.300003051758,5780283,0.0128269996494055,12,612000,13.0286102294922,144003601.867676,2019,40
109224,1999-12-31,109.5625,307100,-0.000569999974686652,2,1314170,2.12272095680237,143983750.625,1999,17
103125,1999-12-31,58.25,1414900,-0.00320899998769164,2,2469979,2.07805895805359,143876276.75,1999,18
101310,2014-12-31,310.350006103516,2057712,0.000161000003572553,12,463006,12,143693914.925964,2014,28
107704,2022-12-30,85.0199966430664,4455649,-0.00258100009523332,6.59999990463257,1690110,12.8228101730347,143693146.526413,2022,55
103198,2024-12-31,37.5299987792969,13705293,0.00374400010332465,3,3826540,8.76559829711914,143610041.528931,2024,69
105785,2021-12-31,208.509994506836,1536608,0.00675999978557229,2,688423,3.63862800598145,143543075.94838,2021,65
101508,2019-12-31,241.070007324219,1748329,0.00332999997772276,4,594184,4.88013696670532,143239941.231934,2019,41
108948,2025-08-15,25.1399993896484,31844848,0.00119500001892447,6,5685550,16.9102897644043,142934723.529816,2025,82
103042,2014-12-31,27.8150005340576,21478610,-0.0192169994115829,18,5113588,19.7117004394531,142234452.950951,2014,29
105243,2014-12-31,94.2600021362305,13877492,-0.0106530003249645,32,1508664,32,142206671.862854,2014,30
106276,2017-12-29,153.419998168945,3326969,-0.0040250001475215,4,925791,5.62446594238281,142034853.524826,2017,39
135403,2016-12-30,91.4899978637695,3314591,-0.0026159998960793,1,1551350,1.47126805782318,141933008.185959,2016,35
103125,2007-12-31,61.3699989318848,5864565,-0.0144530003890395,2,2310977,2.45223903656006,141824656.02161,2007,21
109722,2023-12-29,101.129997253418,428362,-0.00197399989701808,4,1402370,11.6693000793457,141821674.248276,2023,62
115422,2019-12-31,323.570007324219,3714837,0.000804000010248274,14,438251,14,141804879.279846,2019,42
108893,2014-12-31,94.5599975585938,3727376,-0.0145889995619655,2,1496606,2.95381093025208,141519059.706177,2014,31
107045,2025-08-15,252.059997558594,3026801,-0.00391199998557568,8,560438,11.4951095581055,141264000.911743,2025,83
108969,2007-12-31,88.3000030517578,6552827,-0.00931200012564659,2,1599557,2.76175498962402,141240887.981461,2007,22
111668,2013-12-31,49.1399993896484,7557157,-0.000203999996301718,2,2860000,4.84377908706665,140540398.254395,2013,23
109245,2024-12-31,239.610000610352,1774078,4.19999996665865e-05,12,585812,21.7233295440674,140366413.677551,2024,70
111394,2020-12-31,208.220001220703,1739904,0.0108749996870756,4,673869,6.47826910018921,140313004.002594,2020,55
108948,2010-12-31,17.5100002288818,23838066,0.00114399997983128,6,8009951,8.85574054718018,140254243.843332,2010,17
107616,2017-12-29,235.369995117188,1343878,-0.00148500001523644,2,595608,3.40864205360413,140188252.051758,2017,40
102349,2020-12-31,62.0299987792969,8649307,0.00968999974429607,4,2259750,9.91689682006836,140172289.741516,2020,56
101508,2022-12-30,262.640014648438,1622035,-0.00197599991224706,4,533579,5.33239507675171,140139196.376099,2022,56
101508,2024-12-31,260.640014648438,1966224,0.00516799977049232,4,537533,5.68543100357056,140102608.994019,2024,71
101610,2021-12-31,157.360000610352,3594279,-0.00392499985173345,8,888513,10.6498804092407,139816406.222305,2021,66
135403,2012-12-31,83.6399993896484,5704926,0.0119780004024506,1,1670553,1.23061501979828,139725051.900375,2012,17
109224,2004-12-31,55.0800018310547,3291300,-0.0066729998216033,4,2536683,4.71264314651489,139720504.284805,2004,12
135403,2013-12-31,87.129997253418,3799507,0.00612000003457069,1,1602166,1.28168499469757,139596719.17952,2013,24
107321,2023-12-29,440.519989013672,884265,-0.00298799993470311,8,316800,13.468090057373,139556732.519531,2023,63
111089,2021-12-31,76.6800003051758,939614,0.00498000020161271,4,1818700,9.81389045715332,139457916.555023,2021,67
107045,2024-12-31,246.800003051758,1397897,0.000284000008832663,8,564650,11.384349822998,139355621.723175,2024,72
204392,2024-12-31,110.529998779297,3422160,-0.00825500022619963,16,1259760,16,139241271.262207,2024,73
107398,2021-12-31,103.449996948242,3608935,-0.0097639998421073,4,1344560,5.80965900421143,139094727.896729,2021,68
102235,2021-12-31,915.559997558594,215096,0.00197000009939075,1,151917,1.51192796230316,139089128.149109,2021,69
102936,2004-12-31,39.0099983215332,5814300,-0.00179100001696497,3,3562463,3.99053692817688,138971675.650524,2004,13
105169,2023-12-29,127.629997253418,3544414,-0.00537700019776821,0.75,1088390,1.90067505836487,138911212.710648,2023,64
102936,2005-12-30,39.689998626709,8567800,-0.00426500011235476,3,3499065,4.14737510681152,138877885.044765,2005,13
102109,2013-12-31,118.559997558594,2420595,0.00440499978139997,50,1169870,50,138699784.343872,2013,25
160586,2018-12-31,92.1900024414063,5722155,0.0117429997771978,1,1504220,1.24189400672913,138674045.472412,2018,34
102349,2021-12-31,62.3499984741211,6446215,-0.00271899998188019,4,2219650,10.1508102416992,138395174.113083,2021,70
112865,2019-12-31,210.570007324219,1371627,-0.000331999995978549,1,656946,1.30741894245148,138333124.031616,2019,43
105759,2014-12-31,104.970001220703,5821631,0.00671300012618303,4.5,1317827,6.03897476196289,138332301.798676,2014,32
109143,2020-12-31,263.510009765625,909292,0.00664700008928776,2,524857,3.08081889152527,138305073.195557,2020,57
105785,2023-12-29,209.710006713867,2256443,0.00258200010284781,2,659251,3.79525589942932,138251531.636124,2023,65
111394,2024-12-31,228.039993286133,1784776,0.00109799997881055,4,606257,7.07037878036499,138250842.209671,2024,74
207294,2020-12-31,1131.94995117188,818419,-0.026698000729084,1,121912,1,137998282.447266,2020,58
111953,2009-12-31,26.9899997711182,28942909,0.00633900007233024,4,5112830,5.86014890670776,137995280.529766,2009,14
108196,1999-12-31,101,1585800,0.0184339992702007,4,1365989,4.10282897949219,137964889,1999,19
103042,2015-12-31,27.1550006866455,17041352,-0.0136219998821616,18,5076079,20.3168106079102,137840928.730467,2015,32
108969,2023-12-29,116.069999694824,3643582,-0.00369099993258715,2,1187410,6.30334997177124,137822678.337631,2023,66
102702,2025-08-15,215.429992675781,4464065,-0.0228419993072748,3,639517,4.22453594207764,137771142.626038,2025,84
103042,2009-12-31,23.9400005340576,25209906,-0.00992599967867136,18,5752585,18,137716887.972212,2009,15
105785,2025-08-15,216.770004272461,2741216,-0.00137499999254942,2,634897,3.93646907806397,137626625.402573,2025,85
103198,2015-12-31,56.4300003051758,7761524,-0.00493700010702014,1.5,2436466,3.5914580821991,137489777.12355,2015,33
103049,2010-12-31,4.73000001907349,169322848,-0.00630299979820848,5.99996995925903,29049600,8.45244598388672,137404608.554077,2010,18
207294,2024-12-31,106.330001831055,3768738,-0.00337400007992983,10,1292100,10,137388995.365906,2024,75
109775,2006-12-29,35.75,28610000,0.00704200007021427,2,3842902,2.95773506164551,137383746.5,2006,16
110578,2024-12-31,360.049987792969,821834,-0.00378199992701411,8,381216,10.1228704452515,137256816.146484,2024,76
110472,2021-12-31,116.970001220703,3674938,0.00627999985590577,16,1173200,19.4687099456787,137229205.432129,2021,71
107318,2017-12-29,172.119995117188,2201758,-0.00566199980676174,2,797186,3.18772506713867,137211650.42749,2017,41
107318,2018-12-31,177.570007324219,2482576,0.0114489998668432,2,770910,3.26858401298523,136890494.346313,2018,35
104124,2025-08-15,351.029998779297,1899900,-0.0114620001986623,4,389300,9.86284160614014,136655978.52478,2025,86
101328,2001-12-31,32.0999984741211,15708400,-0.0302109997719526,16,4255448,16.0001201629639,136599874.306702,2001,11
101375,2023-12-29,187.339996337891,1914960,-0.00244900002144277,3,728746,4.97634601593018,136523272.971252,2023,67
135403,2011-12-30,78.4800033569336,3677959,-0.00783799961209297,1,1736982,1.18546795845032,136318353.190933,2011,15
108965,2017-12-29,71.4100036621094,5504315,0.00196400005370379,3,1908190,40.3539390563965,136263854.888001,2017,42
135403,2015-12-31,87.9100036621094,2502007,-0.0120249995961785,1,1549296,1.41020703315735,136198617.033691,2015,34
102583,2021-12-31,103.160003662109,3251578,-0.00501499976962805,4,1320060,5.64868497848511,136177394.434204,2021,72
110752,2024-12-31,120.809997558594,3600133,-0.00231199990957975,32,1124160,44.0938110351563,135809766.855469,2024,77
111668,2000-12-29,50.125,4056700,0.0242550000548363,2,2699097,2.37835192680359,135292237.125,2000,18
107544,2025-08-15,120.870002746582,18986654,-0.0352779999375343,2,1119130,2.05093908309937,135269246.173782,2025,87
101610,2023-12-29,162.070007324219,2905929,-0.00643699988722801,8,831067,10.8485202789307,134691034.776917,2023,68
101966,2010-12-31,13.3400001525879,63058408,0.00451799994334579,4,10085150,6.71359920501709,134535902.538872,2010,19
103879,2013-12-31,76.4000015258789,4692382,0.00222999998368323,3,1757280,3.66006088256836,134256194.681397,2013,26
111434,2023-12-29,157.229995727539,2186585,-0.000508999975863844,1,851926,1.85775399208069,133948321.340179,2023,69
101508,2020-12-31,229.919998168945,1821286,0.012105000205338,4,582169,5.01448678970337,133852295.414017,2020,59
107430,2001-12-31,58.7999992370606,5416400,-0.0120970001444221,2,2274711,2.22780108451843,133753005.064533,2001,12
106276,2015-12-31,137.619995117188,3462077,-0.0123439999297261,4,970110,5.21633577346802,133506533.463135,2015,35
101519,2025-08-15,109.209999084473,6535829,-0.0138159999623895,64,1220920,73.4496917724609,133336672.082214,2025,88
106858,2021-12-31,370.200012207031,613042,0.00778600014746189,4,359947,5.17798805236816,133252383.793884,2021,73
101444,2021-12-31,292.5,1274218,0.00467099994421005,1,455414,1.2038300037384,133208595,2021,74
103049,2024-12-31,70.3899993896484,6392952,0,0.599996984004974,1891260,1.10956394672394,133125790.245667,2024,78
102349,1998-12-31,133.8125,1146800,0.0156549997627735,2,993572,2.14696002006531,132952353.25,1998,13
103042,2001-12-31,18.1100006103516,61513300,-0.0231929998844862,18,7334912,18,132835260.796875,2001,13
121592,2022-12-30,132.589996337891,5630216,0.000376999989384785,4,1000000,4,132589996.337891,2022,57
102265,2024-12-31,177,9748554,0.00254900008440018,2,748176,3.26178598403931,132427152,2024,79
135403,2019-12-31,85.0899963378906,3723474,-0.00711800018325448,1,1555880,1.70885097980499,132389823.502197,2019,44
103736,2025-08-15,488.799987792969,2674658,0.0208000000566244,2,270827,3.55439805984497,132380234.294006,2025,89
101610,2024-12-31,162.630004882813,3565535,-0.00617199996486306,8,813685,10.9332704544067,132329595.523071,2024,80
139906,2020-12-31,661.549987792969,699526,0.0123340003192425,1,199875,1,132227303.81012,2020,60
103125,2009-12-31,57,5424477,-0.0117889996618032,2,2317181,2.60946798324585,132079317,2009,16
108965,2016-12-30,67.620002746582,5369074,-0.00338999996893108,3,1950271,38.9376106262207,131877330.376579,2016,36
109965,2024-12-31,74.0100021362305,4082367,0.00108199997339398,6.75,1779660,9.38050842285156,131712640.401764,2024,81
109775,2001-12-31,39.1699981689453,5001600,-0.00810300000011921,2,3361561,2.32299399375916,131672338.214798,2001,14
102296,2024-12-31,89.3199996948242,3973044,-0.00401399983093143,4,1473830,4,131642495.150223,2024,82
143554,2024-12-31,147.910003662109,1714175,-0.00323499995283783,1,888229,1.72834503650665,131377954.642792,2024,83
115422,2022-12-30,294.880004882813,7566892,0.0129159996286035,14,445021,14,131227794.652954,2022,58
109775,2022-12-30,18.4099998474121,26204237,-0.00216799997724593,2,7127000,9.45561027526855,131208068.912506,2022,59
104124,2024-12-31,331.869995117188,1134724,-0.00153400003910065,4,395200,9.76373100280762,131155022.070313,2024,84
106276,2002-12-31,77.5,7871400,0.0163930002599955,4,1690088,4.19798803329468,130981820,2002,9
103125,1996-12-31,52.625,2067700,-0.00941199995577335,2,2488161,2.02135109901428,130939472.625,1996,3
160586,2019-12-31,88.5400009155273,4702456,0.000226000003749505,1,1478820,1.31242799758911,130934724.1539,2019,45
111394,2025-08-15,220.779998779297,3739259,-0.00334100006148219,4,593040,7.15176010131836,130931370.476074,2025,90
103749,1999-12-31,51,6598398,-0.0204080007970333,32,2565158,32,130823058,1999,20
109722,2022-12-30,94.0199966430664,755669,-0.0106279999017715,4,1385590,11.023380279541,130273167.148666,2022,60
101966,2009-12-31,15.0600004196167,94306212,-0.000663999991957098,4,8650272,6.6942777633667,130273099.949799,2009,17
110991,2019-12-31,324.869995117188,875783,-0.00052300002425909,1.5,400991,1.80654299259186,130269944.212036,2019,46
108965,1998-12-31,53.5,3482900,-0.0183489993214607,3,2434668,3.37812304496765,130254738,1998,14
105700,2007-12-31,50.4799995422363,8574009,-0.0171339996159077,4,2573869,5.75943613052368,129928905.941776,2007,23
103466,2019-12-31,293.920013427734,1551191,-0.00413399981334806,2,441758,2.73859596252441,129841517.291809,2019,47
106276,2005-12-30,82.1999969482422,5449000,-0.00242700008675456,4,1579517,4.30281782150269,129836292.579697,2005,14
